MapDate;StateAbbreviation;None;D0;D1;D2;D3;D4;ValidStart;ValidEnd;StatisticFormatID
20120410;IA;48.3;51.7;30.75;21.73;0;0;10.04.2012;16.04.2012;1
20120403;IA;60.69;39.31;30.75;19.87;0;0;03.04.2012;09.04.2012;1
20120327;IA;60.69;39.31;30.75;19.87;0;0;27.03.2012;02.04.2012;1
20120320;IA;61.22;38.78;30.1;19.87;0;0;20.03.2012;26.03.2012;1
20120313;IA;61.22;38.78;30.1;19.87;0;0;13.03.2012;19.03.2012;1
20120306;IA;61.22;38.78;30.1;19.87;0;0;06.03.2012;12.03.2012;1
20120228;IA;61.22;38.78;30.09;24.15;0;0;28.02.2012;05.03.2012;1
20120221;IA;61.22;38.78;30.09;24.15;0;0;21.02.2012;27.02.2012;1
20120214;IA;61.22;38.78;30.09;24.15;0;0;14.02.2012;20.02.2012;1
20120207;IA;61.22;38.78;30.09;24.05;0;0;07.02.2012;13.02.2012;1
20120131;IA;60.88;39.12;30.33;24.15;0;0;31.01.2012;06.02.2012;1
20120124;IA;60.88;39.12;30.33;24.15;0;0;24.01.2012;30.01.2012;1
20120117;IA;60.88;39.12;30.33;24.15;0;0;17.01.2012;23.01.2012;1
20120110;IA;60.88;39.12;30.33;24.15;0;0;10.01.2012;16.01.2012;1
20120103;IA;60.99;39.01;30.33;24.15;0;0;03.01.2012;09.01.2012;1
20111227;IA;60.99;39.01;30.33;24.15;0;0;27.12.2011;02.01.2012;1
20111220;IA;60.99;39.01;30.33;24.15;0;0;20.12.2011;26.12.2011;1
20111213;IA;36.13;63.87;32.05;26.11;0;0;13.12.2011;19.12.2011;1
20111206;IA;36.13;63.87;32.05;26.11;0;0;06.12.2011;12.12.2011;1
20111129;IA;27.26;72.74;34.86;27.02;0;0;29.11.2011;05.12.2011;1
20111122;IA;22.2;77.8;41.83;23.87;0;0;22.11.2011;28.11.2011;1
20111115;IA;22.2;77.8;41.83;23.87;0;0;15.11.2011;21.11.2011;1
20111108;IA;13.56;86.44;68.49;19.23;0;0;08.11.2011;14.11.2011;1
20111101;IA;13.56;86.44;68.49;21.65;0;0;01.11.2011;07.11.2011;1
20111025;IA;19.72;80.28;55.63;16.92;0;0;25.10.2011;31.10.2011;1
20111018;IA;21.35;78.65;52.09;10.48;0;0;18.10.2011;24.10.2011;1
20111011;IA;14.95;85.05;57.46;14.49;0;0;11.10.2011;17.10.2011;1
20111004;IA;17.09;82.91;43.02;9.92;0;0;04.10.2011;10.10.2011;1
20110927;IA;29.04;70.96;25.98;9.92;0;0;27.09.2011;03.10.2011;1
20110920;IA;29.04;70.96;25.98;9.93;0;0;20.09.2011;26.09.2011;1
20110913;IA;29.95;70.05;25.83;9.93;0;0;13.09.2011;19.09.2011;1
20110906;IA;37.18;62.82;24.68;9.41;0;0;06.09.2011;12.09.2011;1
20110830;IA;36.73;63.27;24.71;9.41;0;0;30.08.2011;05.09.2011;1
20110823;IA;38.87;61.13;15.36;0;0;0;23.08.2011;29.08.2011;1
20110816;IA;58.03;41.97;7.8;0;0;0;16.08.2011;22.08.2011;1
20110809;IA;55.49;44.51;8.12;0;0;0;09.08.2011;15.08.2011;1
20110802;IA;55.51;44.49;0;0;0;0;02.08.2011;08.08.2011;1
20110726;IA;98.37;1.63;0;0;0;0;26.07.2011;01.08.2011;1
20110719;IA;90.3;9.7;0;0;0;0;19.07.2011;25.07.2011;1
20110712;IA;100;0;0;0;0;0;12.07.2011;18.07.2011;1
20110705;IA;100;0;0;0;0;0;05.07.2011;11.07.2011;1
20110628;IA;100;0;0;0;0;0;28.06.2011;04.07.2011;1
20110621;IA;100;0;0;0;0;0;21.06.2011;27.06.2011;1
20110614;IA;100;0;0;0;0;0;14.06.2011;20.06.2011;1
20110607;IA;100;0;0;0;0;0;07.06.2011;13.06.2011;1
20110531;IA;100;0;0;0;0;0;31.05.2011;06.06.2011;1
20110524;IA;100;0;0;0;0;0;24.05.2011;30.05.2011;1
20110517;IA;100;0;0;0;0;0;17.05.2011;23.05.2011;1
20110510;IA;100;0;0;0;0;0;10.05.2011;16.05.2011;1
20110503;IA;100;0;0;0;0;0;03.05.2011;09.05.2011;1
20110426;IA;100;0;0;0;0;0;26.04.2011;02.05.2011;1
20110419;IA;97.4;2.6;0;0;0;0;19.04.2011;25.04.2011;1
20110412;IA;86.5;13.5;0;0;0;0;12.04.2011;18.04.2011;1
20110405;IA;89.78;10.22;0;0;0;0;05.04.2011;11.04.2011;1
20110329;IA;98.25;1.75;0;0;0;0;29.03.2011;04.04.2011;1
20110322;IA;98.25;1.75;0;0;0;0;22.03.2011;28.03.2011;1
20110315;IA;100;0;0;0;0;0;15.03.2011;21.03.2011;1
20110308;IA;100;0;0;0;0;0;08.03.2011;14.03.2011;1
20110301;IA;100;0;0;0;0;0;01.03.2011;07.03.2011;1
20110222;IA;100;0;0;0;0;0;22.02.2011;28.02.2011;1
20110215;IA;100;0;0;0;0;0;15.02.2011;21.02.2011;1
20110208;IA;100;0;0;0;0;0;08.02.2011;14.02.2011;1
20110201;IA;100;0;0;0;0;0;01.02.2011;07.02.2011;1
20110125;IA;100;0;0;0;0;0;25.01.2011;31.01.2011;1
20110118;IA;100;0;0;0;0;0;18.01.2011;24.01.2011;1
20110111;IA;100;0;0;0;0;0;11.01.2011;17.01.2011;1
20110104;IA;100;0;0;0;0;0;04.01.2011;10.01.2011;1
20101228;IA;100;0;0;0;0;0;28.12.2010;03.01.2011;1
20101221;IA;100;0;0;0;0;0;21.12.2010;27.12.2010;1
20101214;IA;100;0;0;0;0;0;14.12.2010;20.12.2010;1
20101207;IA;100;0;0;0;0;0;07.12.2010;13.12.2010;1
20101130;IA;100;0;0;0;0;0;30.11.2010;06.12.2010;1
20101123;IA;100;0;0;0;0;0;23.11.2010;29.11.2010;1
20101116;IA;100;0;0;0;0;0;16.11.2010;22.11.2010;1
20101109;IA;100;0;0;0;0;0;09.11.2010;15.11.2010;1
20101102;IA;100;0;0;0;0;0;02.11.2010;08.11.2010;1
20101026;IA;100;0;0;0;0;0;26.10.2010;01.11.2010;1
20101019;IA;100;0;0;0;0;0;19.10.2010;25.10.2010;1
20101012;IA;100;0;0;0;0;0;12.10.2010;18.10.2010;1
20101005;IA;100;0;0;0;0;0;05.10.2010;11.10.2010;1
20100928;IA;100;0;0;0;0;0;28.09.2010;04.10.2010;1
20100921;IA;100;0;0;0;0;0;21.09.2010;27.09.2010;1
20100914;IA;100;0;0;0;0;0;14.09.2010;20.09.2010;1
20100907;IA;100;0;0;0;0;0;07.09.2010;13.09.2010;1
20100831;IA;100;0;0;0;0;0;31.08.2010;06.09.2010;1
20100824;IA;100;0;0;0;0;0;24.08.2010;30.08.2010;1
20100817;IA;100;0;0;0;0;0;17.08.2010;23.08.2010;1
20100810;IA;100;0;0;0;0;0;10.08.2010;16.08.2010;1
20100803;IA;100;0;0;0;0;0;03.08.2010;09.08.2010;1
20100727;IA;100;0;0;0;0;0;27.07.2010;02.08.2010;1
20100720;IA;100;0;0;0;0;0;20.07.2010;26.07.2010;1
20100713;IA;100;0;0;0;0;0;13.07.2010;19.07.2010;1
20100706;IA;100;0;0;0;0;0;06.07.2010;12.07.2010;1
20100629;IA;100;0;0;0;0;0;29.06.2010;05.07.2010;1
20100622;IA;100;0;0;0;0;0;22.06.2010;28.06.2010;1
20100615;IA;100;0;0;0;0;0;15.06.2010;21.06.2010;1
20100608;IA;100;0;0;0;0;0;08.06.2010;14.06.2010;1
20100601;IA;100;0;0;0;0;0;01.06.2010;07.06.2010;1
20100525;IA;100;0;0;0;0;0;25.05.2010;31.05.2010;1
20100518;IA;100;0;0;0;0;0;18.05.2010;24.05.2010;1
20100511;IA;100;0;0;0;0;0;11.05.2010;17.05.2010;1
20100504;IA;100;0;0;0;0;0;04.05.2010;10.05.2010;1
20100427;IA;100;0;0;0;0;0;27.04.2010;03.05.2010;1
20100420;IA;100;0;0;0;0;0;20.04.2010;26.04.2010;1
20100413;IA;100;0;0;0;0;0;13.04.2010;19.04.2010;1
20100406;IA;100;0;0;0;0;0;06.04.2010;12.04.2010;1
20100330;IA;100;0;0;0;0;0;30.03.2010;05.04.2010;1
20100323;IA;100;0;0;0;0;0;23.03.2010;29.03.2010;1
20100316;IA;100;0;0;0;0;0;16.03.2010;22.03.2010;1
20100309;IA;100;0;0;0;0;0;09.03.2010;15.03.2010;1
20100302;IA;100;0;0;0;0;0;02.03.2010;08.03.2010;1
20100223;IA;100;0;0;0;0;0;23.02.2010;01.03.2010;1
20100216;IA;100;0;0;0;0;0;16.02.2010;22.02.2010;1
20100209;IA;100;0;0;0;0;0;09.02.2010;15.02.2010;1
20100202;IA;100;0;0;0;0;0;02.02.2010;08.02.2010;1
20100126;IA;100;0;0;0;0;0;26.01.2010;01.02.2010;1
20100119;IA;100;0;0;0;0;0;19.01.2010;25.01.2010;1
20100112;IA;100;0;0;0;0;0;12.01.2010;18.01.2010;1
20100105;IA;100;0;0;0;0;0;05.01.2010;11.01.2010;1
20091229;IA;100;0;0;0;0;0;29.12.2009;04.01.2010;1
20091222;IA;100;0;0;0;0;0;22.12.2009;28.12.2009;1
20091215;IA;100;0;0;0;0;0;15.12.2009;21.12.2009;1
20091208;IA;100;0;0;0;0;0;08.12.2009;14.12.2009;1
20091201;IA;100;0;0;0;0;0;01.12.2009;07.12.2009;1
20091124;IA;100;0;0;0;0;0;24.11.2009;30.11.2009;1
20091117;IA;100;0;0;0;0;0;17.11.2009;23.11.2009;1
20091110;IA;100;0;0;0;0;0;10.11.2009;16.11.2009;1
20091103;IA;100;0;0;0;0;0;03.11.2009;09.11.2009;1
20091027;IA;100;0;0;0;0;0;27.10.2009;02.11.2009;1
20091020;IA;97.14;2.86;0;0;0;0;20.10.2009;26.10.2009;1
20091013;IA;97.14;2.86;0;0;0;0;13.10.2009;19.10.2009;1
20091006;IA;89.72;10.28;0;0;0;0;06.10.2009;12.10.2009;1
20090929;IA;80.74;19.26;0.05;0;0;0;29.09.2009;05.10.2009;1
20090922;IA;74.24;25.76;0.92;0;0;0;22.09.2009;28.09.2009;1
20090915;IA;77.52;22.48;0;0;0;0;15.09.2009;21.09.2009;1
20090908;IA;77.52;22.48;0;0;0;0;08.09.2009;14.09.2009;1
20090901;IA;97.01;2.99;0;0;0;0;01.09.2009;07.09.2009;1
20090825;IA;97.01;2.99;0;0;0;0;25.08.2009;31.08.2009;1
20090818;IA;94.5;5.5;0;0;0;0;18.08.2009;24.08.2009;1
20090811;IA;98.14;1.86;0;0;0;0;11.08.2009;17.08.2009;1
20090804;IA;100;0;0;0;0;0;04.08.2009;10.08.2009;1
20090728;IA;100;0;0;0;0;0;28.07.2009;03.08.2009;1
20090721;IA;100;0;0;0;0;0;21.07.2009;27.07.2009;1
20090714;IA;100;0;0;0;0;0;14.07.2009;20.07.2009;1
20090707;IA;100;0;0;0;0;0;07.07.2009;13.07.2009;1
20090630;IA;100;0;0;0;0;0;30.06.2009;06.07.2009;1
20090623;IA;100;0;0;0;0;0;23.06.2009;29.06.2009;1
20090616;IA;99.8;0.2;0;0;0;0;16.06.2009;22.06.2009;1
20090609;IA;89.72;10.28;0;0;0;0;09.06.2009;15.06.2009;1
20090602;IA;85.53;14.47;0;0;0;0;02.06.2009;08.06.2009;1
20090526;IA;100;0;0;0;0;0;26.05.2009;01.06.2009;1
20090519;IA;100;0;0;0;0;0;19.05.2009;25.05.2009;1
20090512;IA;100;0;0;0;0;0;12.05.2009;18.05.2009;1
20090505;IA;98.87;1.13;0;0;0;0;05.05.2009;11.05.2009;1
20090428;IA;98.87;1.13;0;0;0;0;28.04.2009;04.05.2009;1
20090421;IA;95.34;4.66;0.02;0;0;0;21.04.2009;27.04.2009;1
20090414;IA;95.34;4.66;0.02;0;0;0;14.04.2009;20.04.2009;1
20090407;IA;99.62;0.38;0;0;0;0;07.04.2009;13.04.2009;1
20090331;IA;99.62;0.38;0;0;0;0;31.03.2009;06.04.2009;1
20090324;IA;99.62;0.38;0;0;0;0;24.03.2009;30.03.2009;1
20090317;IA;99.52;0.48;0;0;0;0;17.03.2009;23.03.2009;1
20090310;IA;99.52;0.48;0;0;0;0;10.03.2009;16.03.2009;1
20090303;IA;99.52;0.48;0;0;0;0;03.03.2009;09.03.2009;1
20090224;IA;96.95;3.05;0;0;0;0;24.02.2009;02.03.2009;1
20090217;IA;96.95;3.05;0;0;0;0;17.02.2009;23.02.2009;1
20090210;IA;96.95;3.05;0;0;0;0;10.02.2009;16.02.2009;1
20090203;IA;96.95;3.05;0;0;0;0;03.02.2009;09.02.2009;1
20090127;IA;96.95;3.05;0;0;0;0;27.01.2009;02.02.2009;1
20090120;IA;96.95;3.05;0;0;0;0;20.01.2009;26.01.2009;1
20090113;IA;96.95;3.05;0;0;0;0;13.01.2009;19.01.2009;1
20090106;IA;96.95;3.05;0;0;0;0;06.01.2009;12.01.2009;1
20081230;IA;96.95;3.05;0;0;0;0;30.12.2008;05.01.2009;1
20081223;IA;96.95;3.05;0;0;0;0;23.12.2008;29.12.2008;1
20081216;IA;92.58;7.42;1.86;0;0;0;16.12.2008;22.12.2008;1
20081209;IA;92.58;7.42;1.86;0;0;0;09.12.2008;15.12.2008;1
20081202;IA;92.58;7.42;1.86;0;0;0;02.12.2008;08.12.2008;1
20081125;IA;92.58;7.42;1.86;0;0;0;25.11.2008;01.12.2008;1
20081118;IA;92.58;7.42;1.86;0;0;0;18.11.2008;24.11.2008;1
20081111;IA;91.17;8.83;2.48;0;0;0;11.11.2008;17.11.2008;1
20081104;IA;92.91;7.09;1.66;0;0;0;04.11.2008;10.11.2008;1
20081028;IA;92.91;7.09;1.66;0;0;0;28.10.2008;03.11.2008;1
20081021;IA;90.75;9.25;2.23;0;0;0;21.10.2008;27.10.2008;1
20081014;IA;90.79;9.21;2.2;0;0;0;14.10.2008;20.10.2008;1
20081007;IA;74.66;25.34;2.94;0;0;0;07.10.2008;13.10.2008;1
20080930;IA;74.66;25.34;2.94;0;0;0;30.09.2008;06.10.2008;1
20080923;IA;74.66;25.34;2.48;0;0;0;23.09.2008;29.09.2008;1
20080916;IA;89.53;10.47;0;0;0;0;16.09.2008;22.09.2008;1
20080909;IA;82.62;17.38;3.27;0;0;0;09.09.2008;15.09.2008;1
20080902;IA;82.34;17.66;3.27;0;0;0;02.09.2008;08.09.2008;1
20080826;IA;82.93;17.07;0.43;0;0;0;26.08.2008;01.09.2008;1
20080819;IA;94.8;5.2;0;0;0;0;19.08.2008;25.08.2008;1
20080812;IA;100;0;0;0;0;0;12.08.2008;18.08.2008;1
20080805;IA;100;0;0;0;0;0;05.08.2008;11.08.2008;1
20080729;IA;100;0;0;0;0;0;29.07.2008;04.08.2008;1
20080722;IA;100;0;0;0;0;0;22.07.2008;28.07.2008;1
20080715;IA;100;0;0;0;0;0;15.07.2008;21.07.2008;1
20080708;IA;100;0;0;0;0;0;08.07.2008;14.07.2008;1
20080701;IA;100;0;0;0;0;0;01.07.2008;07.07.2008;1
20080624;IA;100;0;0;0;0;0;24.06.2008;30.06.2008;1
20080617;IA;100;0;0;0;0;0;17.06.2008;23.06.2008;1
20080610;IA;100;0;0;0;0;0;10.06.2008;16.06.2008;1
20080603;IA;100;0;0;0;0;0;03.06.2008;09.06.2008;1
20080527;IA;100;0;0;0;0;0;27.05.2008;02.06.2008;1
20080520;IA;100;0;0;0;0;0;20.05.2008;26.05.2008;1
20080513;IA;100;0;0;0;0;0;13.05.2008;19.05.2008;1
20080506;IA;100;0;0;0;0;0;06.05.2008;12.05.2008;1
20080429;IA;100;0;0;0;0;0;29.04.2008;05.05.2008;1
20080422;IA;100;0;0;0;0;0;22.04.2008;28.04.2008;1
20080415;IA;100;0;0;0;0;0;15.04.2008;21.04.2008;1
20080408;IA;100;0;0;0;0;0;08.04.2008;14.04.2008;1
20080401;IA;100;0;0;0;0;0;01.04.2008;07.04.2008;1
20080325;IA;100;0;0;0;0;0;25.03.2008;31.03.2008;1
20080318;IA;100;0;0;0;0;0;18.03.2008;24.03.2008;1
20080311;IA;100;0;0;0;0;0;11.03.2008;17.03.2008;1
20080304;IA;100;0;0;0;0;0;04.03.2008;10.03.2008;1
20080226;IA;100;0;0;0;0;0;26.02.2008;03.03.2008;1
20080219;IA;100;0;0;0;0;0;19.02.2008;25.02.2008;1
20080212;IA;100;0;0;0;0;0;12.02.2008;18.02.2008;1
20080205;IA;100;0;0;0;0;0;05.02.2008;11.02.2008;1
20080129;IA;100;0;0;0;0;0;29.01.2008;04.02.2008;1
20080122;IA;100;0;0;0;0;0;22.01.2008;28.01.2008;1
20080115;IA;100;0;0;0;0;0;15.01.2008;21.01.2008;1
20080108;IA;100;0;0;0;0;0;08.01.2008;14.01.2008;1
20080101;IA;100;0;0;0;0;0;01.01.2008;07.01.2008;1
20071225;IA;100;0;0;0;0;0;25.12.2007;31.12.2007;1
20071218;IA;100;0;0;0;0;0;18.12.2007;24.12.2007;1
20071211;IA;100;0;0;0;0;0;11.12.2007;17.12.2007;1
20071204;IA;100;0;0;0;0;0;04.12.2007;10.12.2007;1
20071127;IA;100;0;0;0;0;0;27.11.2007;03.12.2007;1
20071120;IA;100;0;0;0;0;0;20.11.2007;26.11.2007;1
20071113;IA;100;0;0;0;0;0;13.11.2007;19.11.2007;1
20071106;IA;100;0;0;0;0;0;06.11.2007;12.11.2007;1
20071030;IA;100;0;0;0;0;0;30.10.2007;05.11.2007;1
20071023;IA;100;0;0;0;0;0;23.10.2007;29.10.2007;1
20071016;IA;99.93;0.07;0;0;0;0;16.10.2007;22.10.2007;1
20071009;IA;99.93;0.07;0;0;0;0;09.10.2007;15.10.2007;1
20071002;IA;99.93;0.07;0;0;0;0;02.10.2007;08.10.2007;1
20070925;IA;99.93;0.07;0;0;0;0;25.09.2007;01.10.2007;1
20070918;IA;100;0;0;0;0;0;18.09.2007;24.09.2007;1
20070911;IA;99.62;0.38;0;0;0;0;11.09.2007;17.09.2007;1
20070904;IA;99.62;0.38;0;0;0;0;04.09.2007;10.09.2007;1
20070828;IA;97.78;2.22;0.21;0;0;0;28.08.2007;03.09.2007;1
20070821;IA;69.09;30.91;10.71;2.41;0;0;21.08.2007;27.08.2007;1
20070814;IA;39.57;60.43;16.41;6.49;0;0;14.08.2007;20.08.2007;1
20070807;IA;38.21;61.79;22.45;3;0;0;07.08.2007;13.08.2007;1
20070731;IA;32.85;67.15;27.72;3.51;0;0;31.07.2007;06.08.2007;1
20070724;IA;29.64;70.36;27.24;1.24;0;0;24.07.2007;30.07.2007;1
20070717;IA;33.13;66.87;27.24;0;0;0;17.07.2007;23.07.2007;1
20070710;IA;47.02;52.98;15.14;0;0;0;10.07.2007;16.07.2007;1
20070703;IA;72.75;27.25;0;0;0;0;03.07.2007;09.07.2007;1
20070626;IA;97.02;2.98;0;0;0;0;26.06.2007;02.07.2007;1
20070619;IA;99.93;0.07;0;0;0;0;19.06.2007;25.06.2007;1
20070612;IA;100;0;0;0;0;0;12.06.2007;18.06.2007;1
20070605;IA;100;0;0;0;0;0;05.06.2007;11.06.2007;1
20070529;IA;100;0;0;0;0;0;29.05.2007;04.06.2007;1
20070522;IA;100;0;0;0;0;0;22.05.2007;28.05.2007;1
20070515;IA;100;0;0;0;0;0;15.05.2007;21.05.2007;1
20070508;IA;100;0;0;0;0;0;08.05.2007;14.05.2007;1
20070501;IA;100;0;0;0;0;0;01.05.2007;07.05.2007;1
20070424;IA;100;0;0;0;0;0;24.04.2007;30.04.2007;1
20070417;IA;100;0;0;0;0;0;17.04.2007;23.04.2007;1
20070410;IA;100;0;0;0;0;0;10.04.2007;16.04.2007;1
20070403;IA;100;0;0;0;0;0;03.04.2007;09.04.2007;1
20070327;IA;100;0;0;0;0;0;27.03.2007;02.04.2007;1
20070320;IA;100;0;0;0;0;0;20.03.2007;26.03.2007;1
20070313;IA;100;0;0;0;0;0;13.03.2007;19.03.2007;1
20070306;IA;100;0;0;0;0;0;06.03.2007;12.03.2007;1
20070227;IA;100;0;0;0;0;0;27.02.2007;05.03.2007;1
20070220;IA;85.05;14.95;0;0;0;0;20.02.2007;26.02.2007;1
20070213;IA;85.05;14.95;0;0;0;0;13.02.2007;19.02.2007;1
20070206;IA;85.05;14.95;0;0;0;0;06.02.2007;12.02.2007;1
20070130;IA;85.05;14.95;0;0;0;0;30.01.2007;05.02.2007;1
20070123;IA;85.05;14.95;0;0;0;0;23.01.2007;29.01.2007;1
20070116;IA;65.04;34.96;4.4;0;0;0;16.01.2007;22.01.2007;1
20070109;IA;65.04;34.96;4.4;0;0;0;09.01.2007;15.01.2007;1
20070102;IA;64.91;35.09;4.4;0;0;0;02.01.2007;08.01.2007;1
20061226;IA;54.22;45.78;4.4;0;0;0;26.12.2006;01.01.2007;1
20061219;IA;54.22;45.78;4.4;0;0;0;19.12.2006;25.12.2006;1
20061212;IA;66.19;33.81;0;0;0;0;12.12.2006;18.12.2006;1
20061205;IA;69.46;30.54;0;0;0;0;05.12.2006;11.12.2006;1
20061128;IA;72.43;27.57;5.57;0;0;0;28.11.2006;04.12.2006;1
20061121;IA;72.41;27.59;5.6;0;0;0;21.11.2006;27.11.2006;1
20061114;IA;72.45;27.55;5.48;0;0;0;14.11.2006;20.11.2006;1
20061107;IA;76.01;23.99;5.48;0;0;0;07.11.2006;13.11.2006;1
20061031;IA;76.01;23.99;5.48;0;0;0;31.10.2006;06.11.2006;1
20061024;IA;75.74;24.26;5.91;0;0;0;24.10.2006;30.10.2006;1
20061017;IA;75.74;24.26;5.91;0;0;0;17.10.2006;23.10.2006;1
20061010;IA;75.74;24.26;5.91;0;0;0;10.10.2006;16.10.2006;1
20061003;IA;75.7;24.3;4.13;0;0;0;03.10.2006;09.10.2006;1
20060926;IA;75.54;24.46;4.13;0;0;0;26.09.2006;02.10.2006;1
20060919;IA;63.65;36.35;4.13;0;0;0;19.09.2006;25.09.2006;1
20060912;IA;61.69;38.31;13.19;0;0;0;12.09.2006;18.09.2006;1
20060905;IA;48.78;51.22;14.77;0;0;0;05.09.2006;11.09.2006;1
20060829;IA;48.93;51.07;15.1;0;0;0;29.08.2006;04.09.2006;1
20060822;IA;43.93;56.07;19.38;0;0;0;22.08.2006;28.08.2006;1
20060815;IA;31.32;68.68;36.48;0.01;0;0;15.08.2006;21.08.2006;1
20060808;IA;23.07;76.93;46.62;8.23;0;0;08.08.2006;14.08.2006;1
20060801;IA;19.55;80.45;57.27;25.92;0;0;01.08.2006;07.08.2006;1
20060725;IA;15.21;84.79;64.39;23.56;0;0;25.07.2006;31.07.2006;1
20060718;IA;12.64;87.36;64.22;15.59;0;0;18.07.2006;24.07.2006;1
20060711;IA;14.17;85.83;40.76;0;0;0;11.07.2006;17.07.2006;1
20060704;IA;22.64;77.36;49.51;0;0;0;04.07.2006;10.07.2006;1
20060627;IA;26.76;73.24;45.76;0;0;0;27.06.2006;03.07.2006;1
20060620;IA;22.18;77.82;31.5;0;0;0;20.06.2006;26.06.2006;1
20060613;IA;22.23;77.77;18.36;0;0;0;13.06.2006;19.06.2006;1
20060606;IA;70.48;29.52;3.7;0;0;0;06.06.2006;12.06.2006;1
20060530;IA;69.99;30.01;5.01;0;0;0;30.05.2006;05.06.2006;1
20060523;IA;58.96;41.04;5.01;0;0;0;23.05.2006;29.05.2006;1
20060516;IA;59.84;40.16;3.46;0;0;0;16.05.2006;22.05.2006;1
20060509;IA;59.84;40.16;1.91;0;0;0;09.05.2006;15.05.2006;1
20060502;IA;57.44;42.56;1.9;0;0;0;02.05.2006;08.05.2006;1
20060425;IA;57.54;42.46;17.91;0;0;0;25.04.2006;01.05.2006;1
20060418;IA;54.53;45.47;17.55;0;0;0;18.04.2006;24.04.2006;1
20060411;IA;44.11;55.89;23.1;0;0;0;11.04.2006;17.04.2006;1
20060404;IA;43.97;56.03;28.98;0;0;0;04.04.2006;10.04.2006;1
20060328;IA;26.92;73.08;58.46;38.32;0;0;28.03.2006;03.04.2006;1
20060321;IA;27.3;72.7;58.46;38.32;0;0;21.03.2006;27.03.2006;1
20060314;IA;27.3;72.7;58.42;38.32;0;0;14.03.2006;20.03.2006;1
20060307;IA;27.73;72.27;64.09;32.9;0;0;07.03.2006;13.03.2006;1
20060228;IA;26.95;73.05;64.66;32.9;0;0;28.02.2006;06.03.2006;1
20060221;IA;26.95;73.05;62.08;30.19;0;0;21.02.2006;27.02.2006;1
20060214;IA;26.49;73.51;62.25;30.22;0;0;14.02.2006;20.02.2006;1
20060207;IA;26.49;73.51;62.25;30.22;0;0;07.02.2006;13.02.2006;1
20060131;IA;26.49;73.51;60.75;29.06;0;0;31.01.2006;06.02.2006;1
20060124;IA;26.49;73.51;60.77;32.72;7.69;0;24.01.2006;30.01.2006;1
20060117;IA;26.49;73.51;60.77;32.72;7.69;0;17.01.2006;23.01.2006;1
20060110;IA;25.22;74.78;57.12;32.72;7.79;0;10.01.2006;16.01.2006;1
20060103;IA;25.22;74.78;58.9;32.72;8.08;0;03.01.2006;09.01.2006;1
20051227;IA;25.37;74.63;58.9;32.72;8.08;0;27.12.2005;02.01.2006;1
20250422;IL;67.49;32.51;6;0;0;0;22.04.2025;28.04.2025;1
20250415;IL;65.52;34.48;6.9;0;0;0;15.04.2025;21.04.2025;1
20250408;IL;64.45;35.55;6.81;0;0;0;08.04.2025;14.04.2025;1
20250401;IL;34.36;65.64;25.08;1.88;0;0;01.04.2025;07.04.2025;1
20250325;IL;34.35;65.65;25.38;1.88;0;0;25.03.2025;31.03.2025;1
20250318;IL;26.14;73.86;28.53;2.55;0;0;18.03.2025;24.03.2025;1
20250311;IL;22.82;77.18;34.8;2.53;0;0;11.03.2025;17.03.2025;1
20250304;IL;22.51;77.49;56.02;1.49;0;0;04.03.2025;10.03.2025;1
20250225;IL;23.21;76.79;38.22;0;0;0;25.02.2025;03.03.2025;1
20250218;IL;29.48;70.52;15.51;0;0;0;18.02.2025;24.02.2025;1
20250211;IL;26.56;73.44;15.09;0;0;0;11.02.2025;17.02.2025;1
20250204;IL;52.55;47.45;15.09;0;0;0;04.02.2025;10.02.2025;1
20250128;IL;64.88;35.12;14.85;0;0;0;28.01.2025;03.02.2025;1
20250121;IL;64.88;35.12;14.85;0;0;0;21.01.2025;27.01.2025;1
20250114;IL;60.06;39.94;14.85;0;0;0;14.01.2025;20.01.2025;1
20250107;IL;54.08;45.92;14.85;0;0;0;07.01.2025;13.01.2025;1
20241231;IL;40.79;59.21;20.41;0;0;0;31.12.2024;06.01.2025;1
20241224;IL;29.45;70.55;38.74;0;0;0;24.12.2024;30.12.2024;1
20241217;IL;29.45;70.55;38.74;0;0;0;17.12.2024;23.12.2024;1
20241210;IL;21.56;78.44;43.93;0;0;0;10.12.2024;16.12.2024;1
20241203;IL;33.93;66.07;26.16;0;0;0;03.12.2024;09.12.2024;1
20241126;IL;35.62;64.38;19.18;0;0;0;26.11.2024;02.12.2024;1
20241119;IL;32.5;67.5;43.32;2.59;0;0;19.11.2024;25.11.2024;1
20241112;IL;16.32;83.68;46.1;3.94;0;0;12.11.2024;18.11.2024;1
20241105;IL;1.8;98.2;62.41;20.07;0;0;05.11.2024;11.11.2024;1
20241029;IL;0;100;73.08;22.34;0;0;29.10.2024;04.11.2024;1
20241022;IL;15.71;84.29;67.28;5.57;0;0;22.10.2024;28.10.2024;1
20241015;IL;30.9;69.1;37.71;3.74;0;0;15.10.2024;21.10.2024;1
20241008;IL;30.9;69.1;26.6;0;0;0;08.10.2024;14.10.2024;1
20241001;IL;30;70;12.06;0;0;0;01.10.2024;07.10.2024;1
20240924;IL;7.19;92.81;21.03;0.87;0;0;24.09.2024;30.09.2024;1
20240917;IL;0;100;45.03;1.24;0;0;17.09.2024;23.09.2024;1
20240910;IL;23.03;76.97;19.85;0.9;0;0;10.09.2024;16.09.2024;1
